ZIP,city,state_id,state_name,MSA_Name,UHII
18709,Luzerne,PA,Pennsylvania,"Scranton--Wilkes-Barre, PA",3.02675848459707
18901,Doylestown,PA,Pennsylvania,,0.281710456263061
18912,Buckingham,PA,Pennsylvania,,-0.77783394
18914,Chalfont,PA,Pennsylvania,,0.30332003325734
18915,Colmar,PA,Pennsylvania,,2.46061967038021
18917,Dublin,PA,Pennsylvania,,-0.0320459987773236
18923,Fountainville,PA,Pennsylvania,,-1.14295690099156
18925,Furlong,PA,Pennsylvania,,-0.99761669530456
18927,Hilltown,PA,Pennsylvania,,0.21610036012129
18929,Jamison,PA,Pennsylvania,,0.565582057179439
18932,Line Lexington,PA,Pennsylvania,,0.156971214722308
18933,Lumberville,PA,Pennsylvania,,-2.14091920105095
18936,Montgomeryville,PA,Pennsylvania,,3.77391099634568
18938,New Hope,PA,Pennsylvania,,-1.52510755818756
18940,Newtown,PA,Pennsylvania,,0.837291544806196
18944,Perkasie,PA,Pennsylvania,,-0.128965124994164
18947,Pipersville,PA,Pennsylvania,,-1.228392744139
18951,Quakertown,PA,Pennsylvania,,0.950934622498615
18954,Richboro,PA,Pennsylvania,,0.703998512703733
18955,Richlandtown,PA,Pennsylvania,,0.168657711530077
18960,Sellersville,PA,Pennsylvania,,0.75585643930406
18962,Silverdale,PA,Pennsylvania,,0.200834229
18964,Souderton,PA,Pennsylvania,,3.64359114960226
18966,Southampton,PA,Pennsylvania,,2.06277546931094
18969,Telford,PA,Pennsylvania,,1.24200393464422
18970,Trumbauersville,PA,Pennsylvania,,-0.059379284
18974,Warminster,PA,Pennsylvania,,4.14975296161876
18976,Warrington,PA,Pennsylvania,,1.86802170835296
18977,Washington Crossing,PA,Pennsylvania,,-1.66786466
19001,Abington,PA,Pennsylvania,,3.86051070092631
19002,Ambler,PA,Pennsylvania,,1.34404199790753
19003,Ardmore,PA,Pennsylvania,,2.10065180676065
19004,Bala Cynwyd,PA,Pennsylvania,,2.15856764087089
19006,Huntingdon Valley,PA,Pennsylvania,,2.06751954192873
19007,Bristol,PA,Pennsylvania,,3.63284837244196
19008,Broomall,PA,Pennsylvania,,0.990345453114186
19009,Bryn Athyn,PA,Pennsylvania,,-0.0142781474299044
19010,Bryn Mawr,PA,Pennsylvania,,0.230486216805557
19012,Cheltenham,PA,Pennsylvania,,3.03156659480599
19013,Chester,PA,Pennsylvania,,3.60921484814943
19014,Aston,PA,Pennsylvania,,1.72347279777999
19015,Brookhaven,PA,Pennsylvania,,2.98837188235462
19017,Chester Heights,PA,Pennsylvania,,1.478360613
19018,Clifton Heights,PA,Pennsylvania,,4.47229489634261
19020,Bensalem,PA,Pennsylvania,,4.4682119757022
19021,Croydon,PA,Pennsylvania,,3.36445138470201
19022,Crum Lynne,PA,Pennsylvania,,4.0302009252891
19023,Darby,PA,Pennsylvania,,5.44364353509976
19025,Dresher,PA,Pennsylvania,,2.59361021093671
19026,Drexel Hill,PA,Pennsylvania,,4.25215049744293
19027,Elkins Park,PA,Pennsylvania,,3.77688652912934
19029,Essington,PA,Pennsylvania,,2.84289266152701
19030,Fairless Hills,PA,Pennsylvania,,4.91775004874786
19031,Flourtown,PA,Pennsylvania,,0.532138606592175
19032,Folcroft,PA,Pennsylvania,,3.72361726080445
19033,Folsom,PA,Pennsylvania,,4.10790023626694
19034,Fort Washington,PA,Pennsylvania,,1.9732407396864
19035,Gladwyne,PA,Pennsylvania,,-0.776519251237996
19036,Glenolden,PA,Pennsylvania,,5.30292250924626
19038,Glenside,PA,Pennsylvania,,2.7624833191209
19040,Hatboro,PA,Pennsylvania,,5.23027498535455
19041,Haverford,PA,Pennsylvania,,0.192006519158131
19043,Holmes,PA,Pennsylvania,,4.86660012222891
19044,Horsham,PA,Pennsylvania,,3.39600656295605
19046,Jenkintown,PA,Pennsylvania,,2.77869155502544
19047,Langhorne,PA,Pennsylvania,,2.00172556384807
19050,Lansdowne,PA,Pennsylvania,,5.65274354083081
19052,Lenni,PA,Pennsylvania,,-0.222424331
19053,Feasterville Trevose,PA,Pennsylvania,,2.39382587304075
19054,Levittown,PA,Pennsylvania,,3.33514650136481
19055,Levittown,PA,Pennsylvania,,4.44540219607204
19056,Levittown,PA,Pennsylvania,,5.38141781442895
19057,Levittown,PA,Pennsylvania,,4.78610809814553
19060,Garnet Valley,PA,Pennsylvania,,-0.104181637923974
19061,Marcus Hook,PA,Pennsylvania,,2.33728282827851
19063,Media,PA,Pennsylvania,,-0.560473175564811
19064,Springfield,PA,Pennsylvania,,2.40007409005854
19066,Merion Station,PA,Pennsylvania,,1.69157874926335
19067,Morrisville,PA,Pennsylvania,,1.77226978809025
19070,Morton,PA,Pennsylvania,,4.41427902112685
19072,Narberth,PA,Pennsylvania,,0.474366455206592
19073,Newtown Square,PA,Pennsylvania,,-0.896319666157594
19074,Norwood,PA,Pennsylvania,,4.2698630128447
19075,Oreland,PA,Pennsylvania,,2.29810833149609
19076,Prospect Park,PA,Pennsylvania,,4.76879502264617
19078,Ridley Park,PA,Pennsylvania,,4.4435865144367
19079,Sharon Hill,PA,Pennsylvania,,5.29049219273829
19081,Swarthmore,PA,Pennsylvania,,2.28688909540365
19082,Upper Darby,PA,Pennsylvania,,5.88139013754012
19083,Havertown,PA,Pennsylvania,,3.2445609913081
19085,Villanova,PA,Pennsylvania,,-0.504643442339059
19086,Wallingford,PA,Pennsylvania,,0.770663601654411
19087,Wayne,PA,Pennsylvania,,0.443092151982405
19090,Willow Grove,PA,Pennsylvania,,4.6702332815464
19094,Woodlyn,PA,Pennsylvania,,3.46364793732665
19095,Wyncote,PA,Pennsylvania,,2.77177644575293
19096,Wynnewood,PA,Pennsylvania,,1.92845682511281
19102,Philadelphia,PA,Pennsylvania,,6.49957193743167
19103,Philadelphia,PA,Pennsylvania,,6.62319012758385
19104,Philadelphia,PA,Pennsylvania,,6.89087942346742
19106,Philadelphia,PA,Pennsylvania,,5.52713012523964
19107,Philadelphia,PA,Pennsylvania,,6.3555118734203
19111,Philadelphia,PA,Pennsylvania,,5.23106794683037
19114,Philadelphia,PA,Pennsylvania,,4.51824765777582
19115,Philadelphia,PA,Pennsylvania,,4.93319867297283
19116,Philadelphia,PA,Pennsylvania,,5.63909706267557
19118,Philadelphia,PA,Pennsylvania,,0.80600080750454
19119,Philadelphia,PA,Pennsylvania,,2.46086773760581
19120,Philadelphia,PA,Pennsylvania,,7.95251257958947
19121,Philadelphia,PA,Pennsylvania,,7.2583538261563
19122,Philadelphia,PA,Pennsylvania,,8.76648829951665
19123,Philadelphia,PA,Pennsylvania,,7.27274019298615
19124,Philadelphia,PA,Pennsylvania,,7.65869445680197
19125,Philadelphia,PA,Pennsylvania,,7.93902563799168
19126,Philadelphia,PA,Pennsylvania,,7.24208466564538
19127,Philadelphia,PA,Pennsylvania,,1.83746731271045
19128,Philadelphia,PA,Pennsylvania,,0.887867838237788
19129,Philadelphia,PA,Pennsylvania,,4.83379424944793
19130,Philadelphia,PA,Pennsylvania,,6.64202683313716
19131,Philadelphia,PA,Pennsylvania,,5.21235730754211
19132,Philadelphia,PA,Pennsylvania,,8.32324367851172
19133,Philadelphia,PA,Pennsylvania,,9.91325150562589
19134,Philadelphia,PA,Pennsylvania,,9.52044405997989
19135,Philadelphia,PA,Pennsylvania,,5.97330772561951
19136,Philadelphia,PA,Pennsylvania,,4.65270856265987
19137,Philadelphia,PA,Pennsylvania,,4.89420486509136
19138,Philadelphia,PA,Pennsylvania,,7.11531953690551
19139,Philadelphia,PA,Pennsylvania,,8.36796568394088
19140,Philadelphia,PA,Pennsylvania,,9.4097767289341
19141,Philadelphia,PA,Pennsylvania,,8.19638448421337
19142,Philadelphia,PA,Pennsylvania,,6.50161149399703
19143,Philadelphia,PA,Pennsylvania,,8.35748148107145
19144,Philadelphia,PA,Pennsylvania,,4.6633030986851
19145,Philadelphia,PA,Pennsylvania,,7.940786667134
19146,Philadelphia,PA,Pennsylvania,,7.16781904748915
19147,Philadelphia,PA,Pennsylvania,,6.64495764371893
19148,Philadelphia,PA,Pennsylvania,,8.02365538962041
19149,Philadelphia,PA,Pennsylvania,,7.9011504865494
19150,Philadelphia,PA,Pennsylvania,,5.06224495509088
19151,Philadelphia,PA,Pennsylvania,,4.25254733203122
19152,Philadelphia,PA,Pennsylvania,,5.37395575075845
19153,Philadelphia,PA,Pennsylvania,,5.43554879596884
19154,Philadelphia,PA,Pennsylvania,,5.87589724439872
19301,Paoli,PA,Pennsylvania,,0.52821218402765
19310,Atglen,PA,Pennsylvania,,-1.73628094003892
19311,Avondale,PA,Pennsylvania,,-1.08255376132946
19312,Berwyn,PA,Pennsylvania,,-0.269111242898887
19317,Chadds Ford,PA,Pennsylvania,,-1.28325652921477
19319,Cheyney,PA,Pennsylvania,,-1.67254645785304
19320,Coatesville,PA,Pennsylvania,,-1.10489571965013
19330,Cochranville,PA,Pennsylvania,,-1.86148265476092
19333,Devon,PA,Pennsylvania,,0.324132393366939
19335,Downingtown,PA,Pennsylvania,,-1.0019956958084
19341,Exton,PA,Pennsylvania,,-0.120555521779482
19342,Glen Mills,PA,Pennsylvania,,-1.02276272374685
19343,Glenmoore,PA,Pennsylvania,,-3.17280632405223
19344,Honey Brook,PA,Pennsylvania,,-2.31496518029226
19348,Kennett Square,PA,Pennsylvania,,-0.787637587221616
19350,Landenberg,PA,Pennsylvania,,-2.25648580987898
19352,Lincoln University,PA,Pennsylvania,,-1.95590476385357
19355,Malvern,PA,Pennsylvania,,-0.28010093334065
19358,Modena,PA,Pennsylvania,,0.175916582
19362,Nottingham,PA,Pennsylvania,,-2.03202846637392
19363,Oxford,PA,Pennsylvania,,-1.10109930713105
19365,Parkesburg,PA,Pennsylvania,,-1.38996352074907
19369,Sadsburyville,PA,Pennsylvania,,-1.104526487
19372,Thorndale,PA,Pennsylvania,,-0.605357176648103
19373,Thornton,PA,Pennsylvania,,-1.49381749270149
19374,Toughkenamon,PA,Pennsylvania,,-0.979742903028338
19380,West Chester,PA,Pennsylvania,,-0.217770272438112
19382,West Chester,PA,Pennsylvania,,0.451937500312139
19390,West Grove,PA,Pennsylvania,,-1.40816730893673
19401,Norristown,PA,Pennsylvania,,4.33849881740699
19403,Norristown,PA,Pennsylvania,,1.4512664737059
19405,Bridgeport,PA,Pennsylvania,,4.0515355372887
19406,King Of Prussia,PA,Pennsylvania,,3.31914292238611
19422,Blue Bell,PA,Pennsylvania,,1.41036039473217
19425,Chester Springs,PA,Pennsylvania,,-1.93786796959763
19426,Collegeville,PA,Pennsylvania,,0.937702863184811
19428,Conshohocken,PA,Pennsylvania,,3.91063584606054
19436,Gwynedd,PA,Pennsylvania,,0.69562027
19437,Gwynedd Valley,PA,Pennsylvania,,0.69562027
19438,Harleysville,PA,Pennsylvania,,0.97834146613524
19440,Hatfield,PA,Pennsylvania,,2.92519798734894
19442,Kimberton,PA,Pennsylvania,,4.157195839
19444,Lafayette Hill,PA,Pennsylvania,,0.74008144337342
19446,Lansdale,PA,Pennsylvania,,4.00542067731251
19453,Mont Clare,PA,Pennsylvania,,1.268593843
19454,North Wales,PA,Pennsylvania,,3.30862274114338
19456,Oaks,PA,Pennsylvania,,1.268593843
19457,Parker Ford,PA,Pennsylvania,,-0.822128745
19460,Phoenixville,PA,Pennsylvania,,1.05296048342828
19462,Plymouth Meeting,PA,Pennsylvania,,3.34511289462623
19464,Pottstown,PA,Pennsylvania,,3.12372493357279
19465,Pottstown,PA,Pennsylvania,,-0.434378401189177
19468,Royersford,PA,Pennsylvania,,1.5345153532227
19473,Schwenksville,PA,Pennsylvania,,-0.349640086302489
19474,Skippack,PA,Pennsylvania,,0.258507798
19475,Spring City,PA,Pennsylvania,,-0.113928049322335
19477,Spring House,PA,Pennsylvania,,0.701847184543426
19490,Worcester,PA,Pennsylvania,,0.166547205
19492,Zieglerville,PA,Pennsylvania,,-1.64312867461907
19501,Adamstown,PA,Pennsylvania,"Lancaster, PA",-0.634287314
19525,Gilbertsville,PA,Pennsylvania,,1.15688182423044
19701,Bear,DE,Delaware,,0.757296577399067
19702,Newark,DE,Delaware,,0.817257453462236
19703,Claymont,DE,Delaware,,1.45417956670888
19707,Hockessin,DE,Delaware,,-0.178233626950556
19709,Middletown,DE,Delaware,,-2.16200202028281
19711,Newark,DE,Delaware,,0.533315335110509
19713,Newark,DE,Delaware,,2.88949070165643
19720,New Castle,DE,Delaware,,2.1608597612687
19732,Rockland,DE,Delaware,,0.423105557543312
19733,Saint Georges,DE,Delaware,,-1.20759438914524
19736,Yorklyn,DE,Delaware,,-0.583550168753667
19801,Wilmington,DE,Delaware,,5.83273110838422
19802,Wilmington,DE,Delaware,,3.90257218076398
19803,Wilmington,DE,Delaware,,1.26175787883932
19804,Wilmington,DE,Delaware,,3.99932276450393
19805,Wilmington,DE,Delaware,,5.01950688309509
19806,Wilmington,DE,Delaware,,3.69257612837641
19807,Wilmington,DE,Delaware,,-0.885454399293638
19808,Wilmington,DE,Delaware,,1.61350115372762
19809,Wilmington,DE,Delaware,,0.776540656562669
19810,Wilmington,DE,Delaware,,1.54122158927264
20001,Washington,DC,District of Columbia,,7.04662593000177
20002,Washington,DC,District of Columbia,,7.53501691836623
20003,Washington,DC,District of Columbia,,6.29927207081474
20004,Washington,DC,District of Columbia,,6.54430219
20005,Washington,DC,District of Columbia,,5.98831695139699
20006,Washington,DC,District of Columbia,,5.017881004
20007,Washington,DC,District of Columbia,,1.40309088929837
20008,Washington,DC,District of Columbia,,2.05421569872455
20009,Washington,DC,District of Columbia,,4.22907271039908
20010,Washington,DC,District of Columbia,,3.70234023365162
20011,Washington,DC,District of Columbia,,4.41564495714828
20012,Washington,DC,District of Columbia,,3.14073622019181
20015,Washington,DC,District of Columbia,,1.30972683756714
20016,Washington,DC,District of Columbia,,1.27764872140077
20017,Washington,DC,District of Columbia,,5.21603739454454
20018,Washington,DC,District of Columbia,,5.47939312237831
20019,Washington,DC,District of Columbia,,4.64668685621209
20020,Washington,DC,District of Columbia,,4.00577809374401
20024,Washington,DC,District of Columbia,,3.09858505230311
20032,Washington,DC,District of Columbia,,3.68147662889694
20036,Washington,DC,District of Columbia,,4.73801640797409
20037,Washington,DC,District of Columbia,,3.81464772184758
20105,Aldie,VA,Virginia,,2.14517389018525
20109,Manassas,VA,Virginia,,2.97272217439977
20110,Manassas,VA,Virginia,,4.80593546057557
20111,Manassas,VA,Virginia,,0.690757453433486
20112,Manassas,VA,Virginia,,-1.83576876435943
20120,Centreville,VA,Virginia,,2.58113535877398
20121,Centreville,VA,Virginia,,3.56030282209368
20124,Clifton,VA,Virginia,,1.43831813168652
20129,Paeonian Springs,VA,Virginia,,-1.505188291
20136,Bristow,VA,Virginia,,1.8327776767701
20137,Broad Run,VA,Virginia,,-2.53822190230927
20147,Ashburn,VA,Virginia,,3.19132486502327
20148,Ashburn,VA,Virginia,,2.60219258848442
20151,Chantilly,VA,Virginia,,4.42784812613212
20152,Chantilly,VA,Virginia,,3.57700890319985
20155,Gainesville,VA,Virginia,,1.16012292432776
20158,Hamilton,VA,Virginia,,-1.00614676190719
20164,Sterling,VA,Virginia,,4.47270757179132
20165,Sterling,VA,Virginia,,-0.358647630875381
20166,Sterling,VA,Virginia,,4.48178944311783
20169,Haymarket,VA,Virginia,,0.707487642880885
20170,Herndon,VA,Virginia,,4.25865433702689
20171,Herndon,VA,Virginia,,4.07540784451953
20175,Leesburg,VA,Virginia,,1.70117366995623
20176,Leesburg,VA,Virginia,,1.06826311714365
20181,Nokesville,VA,Virginia,,-0.90750417497988
20186,Warrenton,VA,Virginia,,0.310359008265972
20187,Warrenton,VA,Virginia,,-1.30412072879803
20190,Reston,VA,Virginia,,2.48805036658575
20191,Reston,VA,Virginia,,1.734910745545
20194,Reston,VA,Virginia,,1.53615555609799
20601,Waldorf,MD,Maryland,,1.14819073681247
20602,Waldorf,MD,Maryland,,3.49886455262683
20603,Waldorf,MD,Maryland,,2.07384675953905
20607,Accokeek,MD,Maryland,,-1.40468005713196
20613,Brandywine,MD,Maryland,,-1.36778366576148
20616,Bryans Road,MD,Maryland,,-1.12409298001279
20617,Bryantown,MD,Maryland,,-0.931663262643674
20623,Cheltenham,MD,Maryland,,-0.90078327596704
20637,Hughesville,MD,Maryland,,-0.968820303362212
20640,Indian Head,MD,Maryland,,-0.738740371455107
20646,La Plata,MD,Maryland,,-0.407086340546072
20675,Pomfret,MD,Maryland,,-0.707220525057365
20695,White Plains,MD,Maryland,,0.27315227177199
20705,Beltsville,MD,Maryland,,2.34260979492521
20706,Lanham,MD,Maryland,,3.11719606317512
20707,Laurel,MD,Maryland,,3.42582120725234
20708,Laurel,MD,Maryland,,2.58427497520382
20710,Bladensburg,MD,Maryland,,4.81052470765457
20711,Lothian,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.26433566853726
20712,Mount Rainier,MD,Maryland,,4.83558668401698
20715,Bowie,MD,Maryland,,1.18592834187867
20716,Bowie,MD,Maryland,,2.39644179679498
20720,Bowie,MD,Maryland,,0.717142764151488
20721,Bowie,MD,Maryland,,1.18956656619168
20722,Brentwood,MD,Maryland,,4.76368090518939
20723,Laurel,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.679020336221233
20724,Laurel,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.27021938290557
20735,Clinton,MD,Maryland,,0.5551949919118
20737,Riverdale,MD,Maryland,,3.51318668972295
20740,College Park,MD,Maryland,,2.28137402406973
20743,Capitol Heights,MD,Maryland,,4.03939066700163
20744,Fort Washington,MD,Maryland,,0.0887446624293647
20745,Oxon Hill,MD,Maryland,,2.66591430838988
20746,Suitland,MD,Maryland,,3.63232115163501
20747,District Heights,MD,Maryland,,4.15466354150065
20748,Temple Hills,MD,Maryland,,3.17832530085565
20755,Fort George G Meade,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.76003934565823
20759,Fulton,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.435047459
20762,Andrews Air Force Base,MD,Maryland,,4.21494114
20763,Savage,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.140546368
20769,Glenn Dale,MD,Maryland,,0.657681094065452
20770,Greenbelt,MD,Maryland,,2.11155010108609
20772,Upper Marlboro,MD,Maryland,,-0.74350228127756
20774,Upper Marlboro,MD,Maryland,,1.84972296452244
20777,Highland,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.75415084131079
20781,Hyattsville,MD,Maryland,,4.86816762350142
20782,Hyattsville,MD,Maryland,,4.58491796387278
20783,Hyattsville,MD,Maryland,,3.34187804007237
20784,Hyattsville,MD,Maryland,,3.94233217630138
20785,Hyattsville,MD,Maryland,,5.11635713306665
20794,Jessup,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.77698647951371
20812,Glen Echo,MD,Maryland,,-1.516634987
20814,Bethesda,MD,Maryland,,2.90630629699999
20815,Chevy Chase,MD,Maryland,,1.9575754491573
20816,Bethesda,MD,Maryland,,0.277431952498218
20817,Bethesda,MD,Maryland,,0.977139173003002
20818,Cabin John,MD,Maryland,,-1.516634987
20832,Olney,MD,Maryland,,-0.154250093869745
20833,Brookeville,MD,Maryland,,-1.31931467625371
20841,Boyds,MD,Maryland,,-0.653308597583187
20850,Rockville,MD,Maryland,,3.26600826978566
20851,Rockville,MD,Maryland,,3.24466758842499
20852,Rockville,MD,Maryland,,3.77941850148664
20853,Rockville,MD,Maryland,,1.34999464063599
20854,Potomac,MD,Maryland,,-0.0366280803454367
20855,Derwood,MD,Maryland,,0.92961666765667
20860,Sandy Spring,MD,Maryland,,-1.82747073328711
20861,Ashton,MD,Maryland,,-1.928263794
20866,Burtonsville,MD,Maryland,,0.238456546738376
20868,Spencerville,MD,Maryland,,-1.691817074
20871,Clarksburg,MD,Maryland,,-1.24183222147665
20872,Damascus,MD,Maryland,,-2.11155649059184
20874,Germantown,MD,Maryland,,1.12926583770949
20876,Germantown,MD,Maryland,,0.888843219593286
20877,Gaithersburg,MD,Maryland,,3.40698156674296
20878,Gaithersburg,MD,Maryland,,1.45484949808707
20879,Gaithersburg,MD,Maryland,,0.765433262666151
20880,Washington Grove,MD,Maryland,,3.800115148
20882,Gaithersburg,MD,Maryland,,-1.95929375317965
20886,Montgomery Village,MD,Maryland,,0.597598775128679
20895,Kensington,MD,Maryland,,2.73423390482087
20896,Garrett Park,MD,Maryland,,4.3690247846501
20901,Silver Spring,MD,Maryland,,1.70767075417373
20902,Silver Spring,MD,Maryland,,2.61732508379466
20903,Silver Spring,MD,Maryland,,2.01536044371833
20904,Silver Spring,MD,Maryland,,1.69534521177006
20905,Silver Spring,MD,Maryland,,-0.856580025508865
20906,Silver Spring,MD,Maryland,,2.25132124537166
20910,Silver Spring,MD,Maryland,,2.90368817749614
20912,Takoma Park,MD,Maryland,,3.34944472631659
21001,Aberdeen,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.20663530323643
21005,Aberdeen Proving Ground,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.680063357
21009,Abingdon,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.65056967123049
21012,Arnold,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.10304057658739
21013,Baldwin,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.33146363319146
21014,Bel Air,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.27436357746431
21015,Bel Air,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.40853196985076
21017,Belcamp,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.132015358240805
21023,Butler,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.859608089
21029,Clarksville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.10572782681652
21030,Cockeysville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.0535392000199486
21032,Crownsville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.56964746498659
21035,Davidsonville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.04251521243546
21036,Dayton,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.34402194660506
21037,Edgewater,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.770886739819245
21040,Edgewood,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.04914660561599
21042,Ellicott City,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.332541646624093
21043,Ellicott City,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.667406758181347
21044,Columbia,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.404305604745824
21045,Columbia,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.89716063917813
21046,Columbia,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.52115122354602
21047,Fallston,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.59944201560406
21048,Finksburg,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.361848033680292
21050,Forest Hill,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.216576015250285
21054,Gambrills,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.145566663560283
21057,Glen Arm,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.75083735573622
21060,Glen Burnie,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.30078696226415
21061,Glen Burnie,MD,Maryland,"Baltimore-Columbia-Towson, MD",4.16526156311122
21071,Glyndon,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.001950796
21074,Hampstead,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.578699814584115
21075,Elkridge,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.41199369501798
21076,Hanover,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.66319436691696
21077,Harmans,MD,Maryland,"Baltimore-Columbia-Towson, MD",3.60135789154633
21078,Havre De Grace,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.626080157784224
21084,Jarrettsville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.2521267151673
21085,Joppa,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.342236856204066
21087,Kingsville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.64684198183275
21090,Linthicum Heights,MD,Maryland,"Baltimore-Columbia-Towson, MD",3.16883255569832
21093,Lutherville Timonium,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.569259634338524
21104,Marriottsville,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.03268017870259
21108,Millersville,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.30450832775894
21111,Monkton,MD,Maryland,"Baltimore-Columbia-Towson, MD",-2.54515099794541
21113,Odenton,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.8564859957752
21114,Crofton,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.66664732392461
21117,Owings Mills,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.219642850077305
21122,Pasadena,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.139820560091603
21128,Perry Hall,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.780142458287097
21130,Perryman,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.489291047
21131,Phoenix,MD,Maryland,"Baltimore-Columbia-Towson, MD",-3.1408240722375
21133,Randallstown,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.20094102480391
21136,Reisterstown,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.557627779778407
21140,Riva,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.76471924195547
21144,Severn,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.54380590309737
21146,Severna Park,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.508830086023373
21152,Sparks Glencoe,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.86038946421976
21153,Stevenson,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.71545151666004
21155,Upperco,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.1653256837877
21156,Upper Falls,MD,Maryland,"Baltimore-Columbia-Towson, MD",-1.759735743
21157,Westminster,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.37059363937839
21158,Westminster,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.01536256957738
21162,White Marsh,MD,Maryland,"Baltimore-Columbia-Towson, MD",0.0047035638737919
21163,Woodstock,MD,Maryland,"Baltimore-Columbia-Towson, MD",-0.667212570631705
21201,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",8.31342008322701
21202,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",8.26115810806054
21204,Towson,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.80663549981993
21205,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",8.029831706815
21206,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",4.22820292933454
21207,Gwynn Oak,MD,Maryland,"Baltimore-Columbia-Towson, MD",3.55346653180743
21208,Pikesville,MD,Maryland,"Baltimore-Columbia-Towson, MD",1.93334766523577
21209,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.22676483261439
21210,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.02528004024602
21211,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",4.50180863417222
21212,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",2.62607027273972
21213,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",6.66378657647222
21214,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",4.06093456597825
21215,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",4.7916652228475
21216,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",5.62567922542159
21217,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",8.09745484379108
21218,Baltimore,MD,Maryland,"Baltimore-Columbia-Towson, MD",5.60222629888504
