ZIP,city,state_id,state_name,population,density,MSA_Name,UHII
11229,Brooklyn,NY,New York,79802.0,15348.7,,6.46081504157591
11230,Brooklyn,NY,New York,88252.0,18489.4,,7.38494838271829
11231,Brooklyn,NY,New York,39704.0,10758.2,,4.56490407051604
11232,Brooklyn,NY,New York,26681.0,8298.1,,4.514952887167
11233,Brooklyn,NY,New York,82711.0,23674.1,,7.28291471974156
11234,Brooklyn,NY,New York,87778.0,4589.8,,7.22743744716091
11235,Brooklyn,NY,New York,81958.0,12878.6,,5.88432485252013
11236,Brooklyn,NY,New York,95174.0,10309.8,,6.66657499603566
11237,Brooklyn,NY,New York,45233.0,17527.6,,6.89497775345955
11238,Brooklyn,NY,New York,58462.0,12207.5,,6.33947068691405
11239,Brooklyn,NY,New York,16047.0,3607.6,,6.5238053735403
11354,Flushing,NY,New York,52325.0,9389.4,,5.84176630527368
11355,Flushing,NY,New York,79802.0,17949.0,,5.95811126874397
11356,College Point,NY,New York,26956.0,6581.0,,-0.071445729219519
11357,Whitestone,NY,New York,42341.0,5767.4,,3.07260601683643
11358,Flushing,NY,New York,36496.0,7201.6,,6.7599248366544
11360,Bayside,NY,New York,19510.0,5475.4,,1.54825239161382
11361,Bayside,NY,New York,30402.0,6850.4,,5.29108603239444
11362,Little Neck,NY,New York,18156.0,3375.3,,3.54314776861811
11363,Little Neck,NY,New York,7515.0,3356.1,,-0.100597649245645
11364,Oakland Gardens,NY,New York,36417.0,5604.1,,5.32658122192027
11365,Fresh Meadows,NY,New York,43258.0,6717.8,,6.11703718132478
11366,Fresh Meadows,NY,New York,12967.0,3285.8,,6.4503911898215
11367,Flushing,NY,New York,42210.0,8522.8,,5.82832616240598
11368,Corona,NY,New York,107060.0,15695.6,,6.38760679142398
11369,East Elmhurst,NY,New York,33354.0,11881.0,,5.11518898705605
11370,East Elmhurst,NY,New York,28762.0,7195.0,,5.26888237870001
11372,Jackson Heights,NY,New York,66995.0,35020.4,,6.09398002034743
11373,Elmhurst,NY,New York,99433.0,25394.8,,6.85193917295278
11374,Rego Park,NY,New York,46128.0,18865.6,,7.20195289319229
11375,Forest Hills,NY,New York,75320.0,12013.6,,6.26706016156263
11377,Woodside,NY,New York,83545.0,12740.3,,6.24201558557776
11378,Maspeth,NY,New York,37828.0,5998.6,,6.60157427125874
11379,Middle Village,NY,New York,37378.0,6513.7,,6.17401736902813
11385,Ridgewood,NY,New York,103865.0,11093.0,,5.80404331823452
11411,Cambria Heights,NY,New York,20501.0,6712.0,,7.9636492143932
11412,Saint Albans,NY,New York,41350.0,9705.5,,8.37235538769157
11413,Springfield Gardens,NY,New York,45072.0,5769.1,,7.78884405690544
11414,Howard Beach,NY,New York,31090.0,5199.7,,6.71919994808297
11415,Kew Gardens,NY,New York,21379.0,14737.0,,5.97411904364665
11416,Ozone Park,NY,New York,26660.0,15604.9,,7.88699311313732
11417,Ozone Park,NY,New York,30091.0,10434.0,,8.16718272598518
11418,Richmond Hill,NY,New York,36304.0,8446.3,,6.76541972052202
11419,South Richmond Hill,NY,New York,46938.0,16087.0,,8.92392532225668
11420,South Ozone Park,NY,New York,50060.0,9170.0,,8.45614010699194
11421,Woodhaven,NY,New York,41937.0,12601.9,,6.01150774681291
11422,Rosedale,NY,New York,33085.0,6086.1,,6.8683712778755
11423,Hollis,NY,New York,29105.0,7984.6,,7.95735011557018
11426,Bellerose,NY,New York,19638.0,5523.7,,5.49497250207351
11427,Queens Village,NY,New York,25124.0,6183.8,,4.91445976470989
11428,Queens Village,NY,New York,18898.0,8773.1,,7.25195234997182
11429,Queens Village,NY,New York,27933.0,8166.6,,8.24704263932665
11432,Jamaica,NY,New York,63730.0,12160.7,,7.93452030629808
11433,Jamaica,NY,New York,37777.0,9527.7,,8.9057962389938
11434,Jamaica,NY,New York,67611.0,8043.7,,7.83724728213965
11435,Jamaica,NY,New York,58424.0,14932.4,,7.88194332785773
11436,Jamaica,NY,New York,21364.0,10342.6,,8.21400097366997
11439,Jamaica,NY,New York,2171.0,5632.8,,7.156305734
11501,Mineola,NY,New York,21590.0,4097.1,,7.09268006758989
11507,Albertson,NY,New York,6581.0,2405.3,,4.58014404839765
11509,Atlantic Beach,NY,New York,1747.0,802.5,,-1.864135424
11510,Baldwin,NY,New York,34814.0,3237.4,,5.56654630297372
11514,Carle Place,NY,New York,4421.0,1885.3,,5.868832817
11516,Cedarhurst,NY,New York,8733.0,3665.8,,4.15554024538037
11518,East Rockaway,NY,New York,10390.0,2872.7,,5.33025354454568
11520,Freeport,NY,New York,44873.0,3423.9,,5.46021467188463
11530,Garden City,NY,New York,28041.0,1496.4,,7.25956986010927
11542,Glen Cove,NY,New York,29020.0,1667.3,,1.18391675044456
11545,Glen Head,NY,New York,11963.0,403.2,,0.852839640363072
11547,Glenwood Landing,NY,New York,788.0,661.8,,0.529934412
11548,Greenvale,NY,New York,2171.0,868.6,,1.36448839575221
11550,Hempstead,NY,New York,60658.0,5564.4,,7.4930474403944
11552,West Hempstead,NY,New York,26053.0,2878.7,,6.01710093897391
11553,Uniondale,NY,New York,28344.0,3379.7,,6.70127787457983
11554,East Meadow,NY,New York,35806.0,2193.4,,6.71444435651997
11557,Hewlett,NY,New York,8503.0,1609.8,,5.55360191344437
11558,Island Park,NY,New York,8532.0,2218.9,,0.528831569204899
11559,Lawrence,NY,New York,9130.0,847.7,,3.34126467821105
11560,Locust Valley,NY,New York,6951.0,359.5,,-1.01132068236763
11561,Long Beach,NY,New York,38847.0,3738.6,,-0.820841329090871
11563,Lynbrook,NY,New York,22558.0,3747.3,,6.43703646577076
11565,Malverne,NY,New York,8908.0,3047.6,,5.55377584281853
11566,Merrick,NY,New York,35172.0,2499.5,,5.04134834966003
11568,Old Westbury,NY,New York,4198.0,187.0,,0.536626482139778
11569,Point Lookout,NY,New York,996.0,1375.5,,-3.298197378
11570,Rockville Centre,NY,New York,28162.0,3030.2,,4.81857354136897
11572,Oceanside,NY,New York,30627.0,2480.1,,5.92075040628124
11575,Roosevelt,NY,New York,19430.0,4216.5,,5.53431137692422
11576,Roslyn,NY,New York,12796.0,1072.5,,2.1683077948127
11577,Roslyn Heights,NY,New York,12771.0,1670.1,,3.3104802616034
11579,Sea Cliff,NY,New York,5037.0,1747.1,,-1.62516810405921
11580,Valley Stream,NY,New York,42644.0,4235.5,,7.04744346989248
11581,Valley Stream,NY,New York,22652.0,3211.3,,6.81639336561574
11590,Westbury,NY,New York,48243.0,2778.3,,6.01701059864807
11596,Williston Park,NY,New York,10378.0,3027.7,,5.9920468553229
11598,Woodmere,NY,New York,14316.0,2854.6,,4.96454638082525
11691,Far Rockaway,NY,New York,68704.0,9885.5,,2.43833275565147
11692,Arverne,NY,New York,23247.0,8835.7,,-0.641596169876047
11693,Far Rockaway,NY,New York,13066.0,5102.5,,-1.79713852667548
11694,Rockaway Park,NY,New York,21430.0,4735.4,,-1.94425573410018
11697,Breezy Point,NY,New York,4123.0,777.5,,-1.01330271
11701,Amityville,NY,New York,28174.0,2344.8,,5.84218426679344
11702,Babylon,NY,New York,14002.0,469.9,,3.74966243440234
11703,North Babylon,NY,New York,17205.0,2179.9,,4.98500409204744
11704,West Babylon,NY,New York,40285.0,1971.3,,5.02077274040878
11705,Bayport,NY,New York,8256.0,940.4,,1.21383346198634
11706,Bay Shore,NY,New York,68648.0,1565.5,,4.18584488236583
11709,Bayville,NY,New York,6744.0,1753.8,,-3.11628410275624
11710,Bellmore,NY,New York,34459.0,2735.2,,6.04145663664235
11713,Bellport,NY,New York,9236.0,638.7,,0.367140101023203
11714,Bethpage,NY,New York,22475.0,2053.8,,7.67934532656155
11715,Blue Point,NY,New York,3796.0,863.0,,1.61856067412475
11716,Bohemia,NY,New York,9750.0,435.7,,2.11076397770533
11717,Brentwood,NY,New York,,,,4.45470634135662
11718,Brightwaters,NY,New York,3185.0,1312.1,,2.97993020328801
11719,Brookhaven,NY,New York,3300.0,238.6,,-0.703886888472235
11720,Centereach,NY,New York,28669.0,1345.3,,3.32995770658346
11721,Centerport,NY,New York,6620.0,1018.8,,-1.06338220006412
11722,Central Islip,NY,New York,38443.0,2130.2,,4.27869223166211
11724,Cold Spring Harbor,NY,New York,2956.0,295.6,,-1.77802850480797
11725,Commack,NY,New York,29050.0,1155.2,,2.81719708613026
11726,Copiague,NY,New York,21940.0,3345.8,,5.76569488123707
11727,Coram,NY,New York,29393.0,1208.1,,1.84339315026172
11729,Deer Park,NY,New York,26647.0,1660.6,,4.87080953352511
11730,East Islip,NY,New York,14376.0,1234.6,,2.22733861953347
11731,East Northport,NY,New York,29891.0,1386.9,,2.14330195931146
11732,East Norwich,NY,New York,3546.0,633.4,,-0.509074171975453
11733,East Setauket,NY,New York,17403.0,572.3,,-0.267602225215117
11735,Farmingdale,NY,New York,32778.0,1178.8,,5.66551982000032
11738,Farmingville,NY,New York,20246.0,1561.7,,2.43980991210883
11739,Great River,NY,New York,1191.0,129.4,,0.395320994
11740,Greenlawn,NY,New York,10699.0,1127.8,,1.39074156151093
11741,Holbrook,NY,New York,26356.0,1355.5,,4.26152102547566
11742,Holtsville,NY,New York,13194.0,989.3,,2.95393388237283
11743,Huntington,NY,New York,42423.0,638.2,,0.074839830683098
11746,Huntington Station,NY,New York,66883.0,1070.9,,2.33134028781401
11747,Melville,NY,New York,19826.0,607.7,,2.74222254120678
11749,Islandia,NY,New York,3581.0,632.3,,3.087485824
11751,Islip,NY,New York,13152.0,1281.1,,3.20380584524466
11752,Islip Terrace,NY,New York,8990.0,859.4,,1.68238418570073
11753,Jericho,NY,New York,12729.0,1239.7,,4.41526868135097
11754,Kings Park,NY,New York,17660.0,926.1,,0.134638554941502
11755,Lake Grove,NY,New York,11953.0,1407.8,,3.74875818150903
11756,Levittown,NY,New York,42553.0,2971.5,,7.38030141660632
11757,Lindenhurst,NY,New York,44571.0,2527.2,,5.69115838115577
11758,Massapequa,NY,New York,54741.0,1762.7,,5.37263674894341
11762,Massapequa Park,NY,New York,22447.0,2691.5,,5.15195580366735
11763,Medford,NY,New York,30235.0,848.6,,1.5017550188543
11764,Miller Place,NY,New York,12530.0,527.0,,-0.663816465875931
11765,Mill Neck,NY,New York,808.0,138.2,,-1.9300178689909
11766,Mount Sinai,NY,New York,11481.0,735.4,,1.05194299889131
11767,Nesconset,NY,New York,14495.0,1291.7,,2.90527344037689
11768,Northport,NY,New York,21908.0,560.2,,-1.68052695834677
11769,Oakdale,NY,New York,9031.0,800.2,,0.527576865057519
11771,Oyster Bay,NY,New York,10173.0,362.3,,-1.71607496546531
11772,Patchogue,NY,New York,45006.0,1077.1,,2.15620838589202
11776,Port Jefferson Station,NY,New York,23629.0,1276.4,,2.63484216208502
11777,Port Jefferson,NY,New York,9347.0,821.7,,-1.7117631257018
11778,Rocky Point,NY,New York,12919.0,740.0,,-2.74698423393115
11779,Ronkonkoma,NY,New York,38273.0,1185.0,,2.79959308748927
11780,Saint James,NY,New York,15586.0,523.2,,0.410567251731552
11782,Sayville,NY,New York,14537.0,1010.5,,2.73301237144617
11783,Seaford,NY,New York,21588.0,2353.3,,5.54964219128888
11784,Selden,NY,New York,25986.0,1831.1,,3.48048572988677
11786,Shoreham,NY,New York,6348.0,505.7,,-2.33253728986572
11787,Smithtown,NY,New York,34656.0,898.1,,0.858323587989104
11788,Hauppauge,NY,New York,17092.0,767.0,,3.39716940816412
11789,Sound Beach,NY,New York,7447.0,1698.9,,-2.56077600213777
11790,Stony Brook,NY,New York,19934.0,1055.2,,0.3811812284238
11791,Syosset,NY,New York,25194.0,777.4,,3.37663238890717
11792,Wading River,NY,New York,8562.0,334.3,,-2.33512500478713
11793,Wantagh,NY,New York,31497.0,1233.8,,5.86278957194982
11795,West Islip,NY,New York,25063.0,1700.2,,3.39897075356723
11796,West Sayville,NY,New York,3715.0,1149.4,,1.72098926894302
11797,Woodbury,NY,New York,9338.0,707.5,,2.13394506107091
11798,Wyandanch,NY,New York,,,,2.79462525049846
11801,Hicksville,NY,New York,41792.0,2417.4,,8.11611469718298
11803,Plainview,NY,New York,30219.0,1894.2,,6.22283605054483
11804,Old Bethpage,NY,New York,4613.0,631.4,,3.397740511
11901,Riverhead,NY,New York,32921.0,224.2,,0.521658776313459
11933,Calverton,NY,New York,6784.0,103.2,,-0.307247159542482
11934,Center Moriches,NY,New York,8222.0,573.4,,-0.736176378809046
11935,Cutchogue,NY,New York,2946.0,110.2,,-1.05096207254339
11940,East Moriches,NY,New York,5508.0,424.4,,-1.36048408023943
11941,Eastport,NY,New York,2472.0,232.6,,-1.62065296034218
11942,East Quogue,NY,New York,5871.0,267.1,,-1.8367091026583
11946,Hampton Bays,NY,New York,17303.0,494.8,,-2.12756888537212
11948,Laurel,NY,New York,775.0,106.7,,-0.983799226248024
11949,Manorville,NY,New York,13159.0,138.7,,-1.29709725928075
11950,Mastic,NY,New York,16944.0,1769.1,,0.0691608865785451
11951,Mastic Beach,NY,New York,15830.0,1273.6,,-0.748110225533367
11952,Mattituck,NY,New York,4749.0,197.5,,-1.03373987687289
11953,Middle Island,NY,New York,13383.0,501.0,,-0.558642036207662
11955,Moriches,NY,New York,2626.0,454.3,,-0.306349479349772
11959,Quogue,NY,New York,576.0,36.4,,-2.394401074
11960,Remsenburg,NY,New York,1037.0,201.5,,-1.714483497
11961,Ridge,NY,New York,12436.0,319.4,,-1.4080381577397
11963,Sag Harbor,NY,New York,8114.0,214.8,,-3.58715247027815
11967,Shirley,NY,New York,27266.0,796.8,,-0.559399029128361
11968,Southampton,NY,New York,14263.0,204.7,,-1.98700055181982
11972,Speonk,NY,New York,309.0,148.3,,-1.714483497
11976,Water Mill,NY,New York,2447.0,72.8,,-2.43612847469354
11977,Westhampton,NY,New York,2782.0,187.0,,-0.863292493987519
11978,Westhampton Beach,NY,New York,4376.0,166.1,,-0.948652195147834
11980,Yaphank,NY,New York,5138.0,164.9,,-0.493534666067521
12008,Alplaus,NY,New York,610.0,352.0,"Albany-Schenectady-Troy, NY",1.410803116
12009,Altamont,NY,New York,8068.0,59.2,"Albany-Schenectady-Troy, NY",-1.59801509811365
12018,Averill Park,NY,New York,7069.0,59.1,"Albany-Schenectady-Troy, NY",-2.9397209720777
12019,Ballston Lake,NY,New York,15683.0,212.7,"Albany-Schenectady-Troy, NY",-0.890845504875645
12020,Ballston Spa,NY,New York,34140.0,174.5,"Albany-Schenectady-Troy, NY",0.295227957269425
12027,Burnt Hills,NY,New York,4706.0,243.5,"Albany-Schenectady-Troy, NY",-1.35125094767985
12033,Castleton On Hudson,NY,New York,7772.0,105.3,"Albany-Schenectady-Troy, NY",-1.18652659413885
12047,Cohoes,NY,New York,23406.0,1022.1,"Albany-Schenectady-Troy, NY",2.46301312122036
12054,Delmar,NY,New York,16988.0,424.4,"Albany-Schenectady-Troy, NY",0.491299937378735
12056,Duanesburg,NY,New York,1818.0,37.4,"Albany-Schenectady-Troy, NY",-1.699933222
12061,East Greenbush,NY,New York,9778.0,187.9,"Albany-Schenectady-Troy, NY",0.244169352998821
12063,East Schodack,NY,New York,745.0,224.9,"Albany-Schenectady-Troy, NY",-0.791832177
12065,Clifton Park,NY,New York,44726.0,491.7,"Albany-Schenectady-Troy, NY",0.280617097265174
12077,Glenmont,NY,New York,6733.0,256.9,"Albany-Schenectady-Troy, NY",0.310641444805057
12084,Guilderland,NY,New York,5054.0,512.1,"Albany-Schenectady-Troy, NY",0.825723892137134
12085,Guilderland Center,NY,New York,309.0,178.2,"Albany-Schenectady-Troy, NY",-1.534856171
12110,Latham,NY,New York,19969.0,537.5,"Albany-Schenectady-Troy, NY",2.61255873459014
12118,Mechanicville,NY,New York,17056.0,186.4,"Albany-Schenectady-Troy, NY",0.176833928061952
12123,Nassau,NY,New York,4853.0,59.0,"Albany-Schenectady-Troy, NY",-1.98179230612566
12140,Poestenkill,NY,New York,1526.0,82.4,"Albany-Schenectady-Troy, NY",-1.71662718928107
12144,Rensselaer,NY,New York,21631.0,456.0,"Albany-Schenectady-Troy, NY",1.33648966558369
12148,Rexford,NY,New York,4121.0,101.8,"Albany-Schenectady-Troy, NY",-1.25110336313112
12150,Rotterdam Junction,NY,New York,665.0,215.8,"Albany-Schenectady-Troy, NY",-0.62812597
12151,Round Lake,NY,New York,986.0,146.1,"Albany-Schenectady-Troy, NY",-0.253910396752144
12154,Schaghticoke,NY,New York,2875.0,26.0,"Albany-Schenectady-Troy, NY",-0.674749106494542
12158,Selkirk,NY,New York,6221.0,81.8,"Albany-Schenectady-Troy, NY",0.180410428621686
12159,Slingerlands,NY,New York,8794.0,224.8,"Albany-Schenectady-Troy, NY",0.1484247368305
12170,Stillwater,NY,New York,5225.0,63.9,"Albany-Schenectady-Troy, NY",-1.61701502969213
12180,Troy,NY,New York,54071.0,371.3,"Albany-Schenectady-Troy, NY",2.72904357897878
12182,Troy,NY,New York,14273.0,403.5,"Albany-Schenectady-Troy, NY",1.34469373564848
12183,Troy,NY,New York,2966.0,1527.9,"Albany-Schenectady-Troy, NY",3.520417512
12186,Voorheesville,NY,New York,6608.0,77.0,"Albany-Schenectady-Troy, NY",-1.16512261588326
12188,Waterford,NY,New York,11414.0,339.1,"Albany-Schenectady-Troy, NY",0.351655477573874
12189,Watervliet,NY,New York,18205.0,1130.1,"Albany-Schenectady-Troy, NY",3.67948193397202
12196,West Sand Lake,NY,New York,3848.0,165.9,"Albany-Schenectady-Troy, NY",-2.88778727953569
12198,Wynantskill,NY,New York,7337.0,213.9,"Albany-Schenectady-Troy, NY",-0.405300980573252
12202,Albany,NY,New York,9500.0,1828.0,"Albany-Schenectady-Troy, NY",5.64020065645452
12203,Albany,NY,New York,30080.0,1113.1,"Albany-Schenectady-Troy, NY",4.20544963998245
12204,Albany,NY,New York,8423.0,785.9,"Albany-Schenectady-Troy, NY",2.5425073837494
12205,Albany,NY,New York,25912.0,651.0,"Albany-Schenectady-Troy, NY",4.29623514150561
12206,Albany,NY,New York,14592.0,2718.1,"Albany-Schenectady-Troy, NY",6.33663280127341
12207,Albany,NY,New York,2097.0,821.3,"Albany-Schenectady-Troy, NY",5.97462519351194
12208,Albany,NY,New York,23936.0,2098.8,"Albany-Schenectady-Troy, NY",5.37465425124197
12209,Albany,NY,New York,10754.0,1875.3,"Albany-Schenectady-Troy, NY",3.90435731164398
12210,Albany,NY,New York,9725.0,3318.1,"Albany-Schenectady-Troy, NY",6.33536112450843
12211,Albany,NY,New York,13800.0,656.5,"Albany-Schenectady-Troy, NY",3.49546536747756
12302,Schenectady,NY,New York,27470.0,244.7,"Albany-Schenectady-Troy, NY",0.460935553336366
12303,Schenectady,NY,New York,29989.0,743.7,"Albany-Schenectady-Troy, NY",3.70011580364197
12304,Schenectady,NY,New York,22027.0,1276.1,"Albany-Schenectady-Troy, NY",3.91250505170153
12305,Schenectady,NY,New York,7764.0,2000.3,"Albany-Schenectady-Troy, NY",3.02676751480081
12306,Schenectady,NY,New York,27569.0,242.4,"Albany-Schenectady-Troy, NY",2.98290773416045
12307,Schenectady,NY,New York,7977.0,4319.3,"Albany-Schenectady-Troy, NY",6.28210089949352
12308,Schenectady,NY,New York,13985.0,2363.9,"Albany-Schenectady-Troy, NY",3.62794572318442
12309,Schenectady,NY,New York,32996.0,725.3,"Albany-Schenectady-Troy, NY",1.30702635488279
12831,Gansevoort,NY,New York,17834.0,105.6,"Albany-Schenectady-Troy, NY",0.0847952320794592
12833,Greenfield Center,NY,New York,5368.0,55.5,"Albany-Schenectady-Troy, NY",-1.32646809823766
12866,Saratoga Springs,NY,New York,39657.0,238.1,"Albany-Schenectady-Troy, NY",1.75729173745176
13027,Baldwinsville,NY,New York,35233.0,203.1,"Syracuse, NY",-0.711236114240832
13029,Brewerton,NY,New York,7594.0,166.2,"Syracuse, NY",-2.00505943439477
13030,Bridgeport,NY,New York,3611.0,123.6,"Syracuse, NY",-2.17834740451425
13031,Camillus,NY,New York,16076.0,255.3,"Syracuse, NY",0.175755151080712
13036,Central Square,NY,New York,9079.0,76.0,"Syracuse, NY",-2.36805004551009
13039,Cicero,NY,New York,17184.0,281.6,"Syracuse, NY",-0.510348395666868
13041,Clay,NY,New York,12094.0,258.4,"Syracuse, NY",-0.375166482356245
13057,East Syracuse,NY,New York,14476.0,201.8,"Syracuse, NY",2.64224971308182
13066,Fayetteville,NY,New York,12680.0,330.9,"Syracuse, NY",0.257540772385692
13069,Fulton,NY,New York,23176.0,81.5,"Syracuse, NY",-3.71343819151022
13076,Hastings,NY,New York,2521.0,65.2,"Syracuse, NY",-2.72879821
13078,Jamesville,NY,New York,10564.0,105.8,"Syracuse, NY",-0.0109692717588102
13082,Kirkville,NY,New York,4177.0,66.2,"Syracuse, NY",-2.19401462986032
13088,Liverpool,NY,New York,21875.0,1013.7,"Syracuse, NY",3.0618119438612
13090,Liverpool,NY,New York,29180.0,770.9,"Syracuse, NY",1.63803229977
13103,Mallory,NY,New York,239.0,237.0,"Syracuse, NY",-2.97624624407918
13104,Manlius,NY,New York,16504.0,133.6,"Syracuse, NY",-0.360052232910336
13108,Marcellus,NY,New York,6144.0,79.7,"Syracuse, NY",-1.91959329384688
13116,Minoa,NY,New York,3657.0,1084.8,"Syracuse, NY",0.301299552
13120,Nedrow,NY,New York,1881.0,45.9,"Syracuse, NY",-1.1170037213811
13135,Phoenix,NY,New York,6229.0,75.1,"Syracuse, NY",-2.44211090450466
13164,Warners,NY,New York,2695.0,93.4,"Syracuse, NY",-1.11360608927798
13202,Syracuse,NY,New York,6842.0,2628.8,"Syracuse, NY",8.06488937861451
13203,Syracuse,NY,New York,17387.0,3949.0,"Syracuse, NY",7.0648756066977
13204,Syracuse,NY,New York,19511.0,1769.9,"Syracuse, NY",5.19974312896227
13205,Syracuse,NY,New York,18562.0,1977.9,"Syracuse, NY",3.92801863364972
13206,Syracuse,NY,New York,16848.0,1600.8,"Syracuse, NY",6.31387253618004
13207,Syracuse,NY,New York,12383.0,1482.4,"Syracuse, NY",3.20263357179436
13208,Syracuse,NY,New York,22549.0,2128.5,"Syracuse, NY",5.81453735565818
13209,Syracuse,NY,New York,12995.0,383.7,"Syracuse, NY",1.50739297857804
13210,Syracuse,NY,New York,19298.0,1978.4,"Syracuse, NY",6.44192102645098
13211,Syracuse,NY,New York,6155.0,520.5,"Syracuse, NY",4.09094913401566
13212,Syracuse,NY,New York,20185.0,701.8,"Syracuse, NY",3.44332608997477
13214,Syracuse,NY,New York,8713.0,958.3,"Syracuse, NY",4.0623603052121
13215,Syracuse,NY,New York,14599.0,168.1,"Syracuse, NY",-0.569183852717069
13219,Syracuse,NY,New York,15546.0,1195.6,"Syracuse, NY",3.14823788438258
13224,Syracuse,NY,New York,8638.0,1162.7,"Syracuse, NY",5.02178730536501
13290,Syracuse,NY,New York,0.0,0.0,"Syracuse, NY",1.784278194
14004,Alden,NY,New York,11312.0,89.9,"Buffalo-Cheektowaga, NY",-1.23786717307427
14006,Angola,NY,New York,9354.0,128.4,"Buffalo-Cheektowaga, NY",-3.50276128521307
14025,Boston,NY,New York,3445.0,63.3,"Buffalo-Cheektowaga, NY",-2.14100049584373
14026,Bowmansville,NY,New York,561.0,248.9,"Buffalo-Cheektowaga, NY",2.315518311
14031,Clarence,NY,New York,9741.0,194.3,"Buffalo-Cheektowaga, NY",0.901669236288856
14032,Clarence Center,NY,New York,10359.0,167.2,"Buffalo-Cheektowaga, NY",0.0646353940068162
14043,Depew,NY,New York,24799.0,1053.8,"Buffalo-Cheektowaga, NY",4.86938903801208
14047,Derby,NY,New York,6072.0,178.4,"Buffalo-Cheektowaga, NY",-4.39212289587795
14051,East Amherst,NY,New York,20333.0,506.6,"Buffalo-Cheektowaga, NY",1.04277110504093
14057,Eden,NY,New York,7632.0,63.8,"Buffalo-Cheektowaga, NY",-0.842192444172942
14059,Elma,NY,New York,9413.0,134.9,"Buffalo-Cheektowaga, NY",-0.964875210413333
14068,Getzville,NY,New York,8504.0,889.5,"Buffalo-Cheektowaga, NY",1.80583663562417
14072,Grand Island,NY,New York,21441.0,294.0,"Buffalo-Cheektowaga, NY",-1.58248109132443
14075,Hamburg,NY,New York,44588.0,436.5,"Buffalo-Cheektowaga, NY",0.947326620726801
14085,Lake View,NY,New York,8439.0,422.1,"Buffalo-Cheektowaga, NY",-2.59270776049195
14086,Lancaster,NY,New York,35659.0,412.8,"Buffalo-Cheektowaga, NY",2.43273204319811
14092,Lewiston,NY,New York,10318.0,187.8,"Buffalo-Cheektowaga, NY",-1.04408455600787
14094,Lockport,NY,New York,50526.0,160.4,"Buffalo-Cheektowaga, NY",-1.20099410667319
14109,Niagara University,NY,New York,1341.0,2242.4,"Buffalo-Cheektowaga, NY",-0.568679913
14120,North Tonawanda,NY,New York,44379.0,525.3,"Buffalo-Cheektowaga, NY",0.989865799843833
14127,Orchard Park,NY,New York,30783.0,291.9,"Buffalo-Cheektowaga, NY",0.800116150143027
14132,Sanborn,NY,New York,6432.0,86.6,"Buffalo-Cheektowaga, NY",0.17771046397553
14150,Tonawanda,NY,New York,41585.0,1080.1,"Buffalo-Cheektowaga, NY",4.90180755976001
14170,West Falls,NY,New York,2200.0,63.3,"Buffalo-Cheektowaga, NY",-2.50473147390737
14174,Youngstown,NY,New York,5768.0,95.8,"Buffalo-Cheektowaga, NY",-2.54260240242507
14201,Buffalo,NY,New York,12545.0,4397.5,"Buffalo-Cheektowaga, NY",4.27194836474997
14202,Buffalo,NY,New York,3764.0,1669.6,"Buffalo-Cheektowaga, NY",3.33216746605058
14203,Buffalo,NY,New York,2526.0,348.3,"Buffalo-Cheektowaga, NY",7.36540014408277
14204,Buffalo,NY,New York,7748.0,1670.3,"Buffalo-Cheektowaga, NY",6.46490890783455
14206,Buffalo,NY,New York,22427.0,1746.8,"Buffalo-Cheektowaga, NY",6.79864259278842
14207,Buffalo,NY,New York,25731.0,2543.7,"Buffalo-Cheektowaga, NY",3.48731916246611
14208,Buffalo,NY,New York,12731.0,4234.0,"Buffalo-Cheektowaga, NY",6.29325580812087
14209,Buffalo,NY,New York,8373.0,3395.9,"Buffalo-Cheektowaga, NY",6.55344956294572
14210,Buffalo,NY,New York,15454.0,1896.6,"Buffalo-Cheektowaga, NY",5.67629320258867
14211,Buffalo,NY,New York,23951.0,2348.4,"Buffalo-Cheektowaga, NY",7.32813267745831
14212,Buffalo,NY,New York,13603.0,2491.3,"Buffalo-Cheektowaga, NY",7.14998461138086
14213,Buffalo,NY,New York,23072.0,4649.5,"Buffalo-Cheektowaga, NY",3.2249305898208
14214,Buffalo,NY,New York,21162.0,2454.6,"Buffalo-Cheektowaga, NY",6.9196660363611
14215,Buffalo,NY,New York,42813.0,3470.2,"Buffalo-Cheektowaga, NY",7.25697673926699
14216,Buffalo,NY,New York,23221.0,3248.0,"Buffalo-Cheektowaga, NY",8.26497305921529
14217,Buffalo,NY,New York,22566.0,2720.1,"Buffalo-Cheektowaga, NY",7.50053471299303
14218,Buffalo,NY,New York,20661.0,984.5,"Buffalo-Cheektowaga, NY",3.81486633476353
14219,Buffalo,NY,New York,10894.0,605.6,"Buffalo-Cheektowaga, NY",3.44597893237692
14220,Buffalo,NY,New York,23786.0,2395.7,"Buffalo-Cheektowaga, NY",5.00525091487314
14221,Buffalo,NY,New York,55153.0,910.4,"Buffalo-Cheektowaga, NY",4.23833597312762
14222,Buffalo,NY,New York,15440.0,4775.3,"Buffalo-Cheektowaga, NY",5.91399895351636
14223,Buffalo,NY,New York,22363.0,2497.2,"Buffalo-Cheektowaga, NY",7.24484323971578
14224,Buffalo,NY,New York,41101.0,783.8,"Buffalo-Cheektowaga, NY",3.41807665593529
14225,Buffalo,NY,New York,33801.0,1136.4,"Buffalo-Cheektowaga, NY",6.01766006281103
14226,Buffalo,NY,New York,29482.0,1651.9,"Buffalo-Cheektowaga, NY",6.38159045129101
