ZIP,MSA_Name,UHII
1821,,2.12777933629955
1822,,4.440528543
1824,,2.30861408304708
1826,,0.951761940926917
1827,,-1.001587539
1830,,2.01074229307394
1831,,5.500157126
1832,,2.60402282963199
1833,,-0.92095550933843
1834,,-0.543224516
1835,,2.44130009487356
1840,,8.49934604647819
1841,,6.82476962182133
1842,,8.758573561
1843,,6.84034176483364
1844,,2.71713114275178
1845,,1.77942261323179
1850,,5.60372297139144
1851,,7.22483311179485
1852,,6.74973155920819
1853,,8.122171418
1854,,5.15193047724914
1860,,-1.47469752126607
1862,,1.94859367538732
1863,,1.63056194314269
1864,,0.0377651135831972
1865,,1.903728902
1867,,2.70537397439737
1876,,2.01159099619526
1879,,-0.504139990086012
1880,,2.99442070519247
1886,,-0.78452093778283
1887,,1.86973302628376
1888,,5.464951167
1890,,3.07392387416585
1901,,6.92901567020072
1902,,5.48175252962697
1903,,6.6176255
1904,,1.93576769406752
1905,,3.80831440199853
1906,,2.46701809978077
1907,,2.80626165470549
1908,,-6.041739817
1913,,-0.140002143862035
1915,,1.44918669960446
1921,,-1.85047693117767
1922,,-0.918552206104667
1923,,2.56535756520723
1929,,-1.37165867085285
1930,,-0.722462825468173
1936,,-1.032573902
1938,,-0.209976428754272
1940,,0.716267998915885
1944,,-2.625365097
1945,,-0.369310307527854
1949,,-0.725994828
1950,,0.802283754321578
1951,,-0.900916763846535
1952,,-1.21109535053379
1960,,4.077089016779
1961,,3.881457086
1965,,-1.226973517
1966,,-4.18520067208031
1969,,-0.820506896
1970,,3.19023905284373
1982,,-1.05479795344795
1983,,-0.736864303173018
1984,,-1.23216597411727
1985,,-1.5776743411654
2018,,0.542321242
2019,,0.0988187861995421
2020,,-2.754963566
2021,,1.74006939065032
2025,,-1.683181929
2026,,3.88089185095414
2027,,1.106705642
2030,,-0.835262874073206
2032,,3.19272476936336
2035,,0.496849580786589
2038,,0.857668494455298
2043,,-0.171601133318845
2045,,-5.23425934784524
2047,,-1.417003852
2048,"Providence-Warwick, RI-MA",1.66230194093912
2050,,-1.59629078344101
2052,,-0.134134862246148
2053,,0.212584074466315
2054,,0.0793670586135249
2056,,-0.319711477968872
2060,,-1.858034145
2061,,-1.30386125462404
2062,,4.68154288268366
2066,,-1.62331646621096
2067,,-0.315145613212172
2071,,1.236946835
2072,,2.6516649980466
2081,,0.893858121191582
2090,,1.7473025025695
2093,,-0.138136418618628
2108,,5.68068039662926
2109,,5.05215618548315
2110,,5.02724598797825
2111,,5.30482463199775
2112,,4.96170142
2113,,5.10362852295672
2114,,6.13592997256274
2115,,6.75769893836556
2116,,5.51712530152691
2117,,5.76398955
2118,,7.33364512734906
2119,,8.68650774385042
2120,,8.67919480265176
2121,,7.52392641816034
2122,,6.35187938580015
2123,,6.235924041
2124,,7.25697432370957
2125,,6.67321566703869
2126,,6.78060221195919
2127,,5.14763474063419
2128,,4.67543154949634
2129,,6.9353701319593
2130,,5.93183532077494
2131,,5.87366094354005
2132,,4.94028847292015
2134,,8.87799438026923
2135,,7.77528588670989
2136,,5.36281932518326
2137,,5.950067443
2138,,7.39109778492251
2139,,8.2088556419025
2140,,7.70257156758371
2141,,9.17921768456493
2142,,8.14558086302278
2143,,9.20830165844451
2144,,8.46791009712456
2145,,8.64013664801263
2148,,7.33288915662245
2149,,8.87052107878967
2150,,8.07369722825599
2151,,4.76370469755673
2152,,0.801451234096702
2155,,6.45685345943491
2163,,7.981273446
2169,,3.67324691818661
2170,,4.63967801426327
2171,,2.53959913300962
2176,,3.53760711500049
2180,,4.26849351680289
2184,,3.78512925418334
2185,,3.08414375
2186,,3.64575154498807
2188,,3.19749658191889
2189,,2.64800241837138
2190,,1.88081584727319
2191,,0.0012300452281757
2199,,5.76398955
2205,,5.401936824
2210,,5.41334977632377
2215,,7.21260422632458
2238,,8.098226329
2269,,5.524753299
2301,,5.8590398605487
2302,,4.14753671215664
2303,,7.794500825
2304,,4.161229321
2305,,4.161229321
2322,,2.92986067776282
2324,,0.626095910346426
2327,,-0.506463857
2330,,0.367793175998623
2331,,-1.856935755
2332,,-1.25162860443722
2333,,0.412184006286421
2334,"Providence-Warwick, RI-MA",1.010146868
2338,,-0.974443206704611
2339,,0.516125931445889
2341,,-0.584405539194795
2343,,1.32913633731079
2345,,-2.378087615
2346,,0.280176013136233
2347,,-0.951346213357145
2350,,-0.472912863
2351,,1.01580095776619
2356,"Providence-Warwick, RI-MA",0.209421783604249
2359,,-0.713285358523427
2360,,-0.545315369678935
2361,,0.648462869
2362,,-0.981820229
2364,,-0.440736305432338
2367,,-1.2761135780925
2368,,2.77867339293526
2370,,2.06615023879412
2375,"Providence-Warwick, RI-MA",0.40076851163859
2379,,1.22951138540728
2382,,1.88442004748279
2420,,2.16439505616516
2421,,1.84247294483468
2445,,5.85566344256981
2446,,8.64969237541991
2447,,6.21144165
2451,,2.42215288719458
2452,,4.00078906010533
2453,,6.04906939279252
2454,,4.691968192
2458,,7.93092080721251
2459,,4.08023394134774
2460,,7.34364733806901
2461,,4.2170291397746
2462,,3.18890035579952
2464,,5.2048247355303
2465,,6.10552019852254
2466,,3.69273681747337
2467,,3.49731163487196
2468,,3.79349042613587
2471,,7.453824282
2472,,7.64950008651509
2474,,5.24520062453151
2476,,4.55935207016964
2478,,4.87560070221396
2481,,2.17121091408711
2482,,1.70626675269372
2492,,2.24644714424829
2493,,-0.124452244710781
2494,,4.50095845226477
2702,"Providence-Warwick, RI-MA",-0.114878295570349
2703,"Providence-Warwick, RI-MA",2.2551842313256
2712,"Providence-Warwick, RI-MA",-0.076998352
2715,"Providence-Warwick, RI-MA",-0.0117626506812328
2717,"Providence-Warwick, RI-MA",-1.37137490354312
2718,"Providence-Warwick, RI-MA",0.907340901686078
2719,"Providence-Warwick, RI-MA",1.50986623020922
2720,"Providence-Warwick, RI-MA",3.9082666104974
2721,"Providence-Warwick, RI-MA",6.07890921869276
2723,"Providence-Warwick, RI-MA",5.29462157084938
2724,"Providence-Warwick, RI-MA",5.95931868483658
2725,"Providence-Warwick, RI-MA",2.244025658
2726,"Providence-Warwick, RI-MA",1.24551667176265
2739,,-1.591432845
2740,"Providence-Warwick, RI-MA",5.00353975408523
2741,"Providence-Warwick, RI-MA",5.057752012
2742,"Providence-Warwick, RI-MA",5.057752012
2743,"Providence-Warwick, RI-MA",1.34713622255706
2744,"Providence-Warwick, RI-MA",2.82333367905352
2745,"Providence-Warwick, RI-MA",3.17283396786355
2746,"Providence-Warwick, RI-MA",5.68332094809307
2747,"Providence-Warwick, RI-MA",0.495755556706492
2748,"Providence-Warwick, RI-MA",0.184631763389932
2760,"Providence-Warwick, RI-MA",1.71030330863294
2761,"Providence-Warwick, RI-MA",0.567270998
2762,,0.590379961676469
2763,"Providence-Warwick, RI-MA",1.77011850259624
2764,"Providence-Warwick, RI-MA",-0.030137793
2766,"Providence-Warwick, RI-MA",-0.180267813126565
2767,"Providence-Warwick, RI-MA",0.620373129459989
2769,"Providence-Warwick, RI-MA",-0.0413490407042884
2770,,-0.882560333891933
2771,"Providence-Warwick, RI-MA",2.22393161411251
2777,"Providence-Warwick, RI-MA",0.715799123374584
2779,"Providence-Warwick, RI-MA",0.0265744448856585
2780,"Providence-Warwick, RI-MA",2.84871583959188
2790,"Providence-Warwick, RI-MA",-1.06422273780608
2806,"Providence-Warwick, RI-MA",1.190026549921
2809,"Providence-Warwick, RI-MA",0.912241630602156
2814,"Providence-Warwick, RI-MA",-2.14634350873192
2816,"Providence-Warwick, RI-MA",1.01749044422625
2817,"Providence-Warwick, RI-MA",0.369765346
2818,"Providence-Warwick, RI-MA",0.815420623915893
2822,"Providence-Warwick, RI-MA",-1.03947597472494
2826,"Providence-Warwick, RI-MA",-1.504424132
2828,"Providence-Warwick, RI-MA",-0.52184293063589
2830,"Providence-Warwick, RI-MA",-1.52895499712125
2831,"Providence-Warwick, RI-MA",-0.902815023286363
2835,"Providence-Warwick, RI-MA",-3.289687555
2838,"Providence-Warwick, RI-MA",0.006070765
2839,"Providence-Warwick, RI-MA",-1.504424132
2840,"Providence-Warwick, RI-MA",2.05324961151324
2842,"Providence-Warwick, RI-MA",1.80353816446041
2852,"Providence-Warwick, RI-MA",0.0945439025461088
2857,"Providence-Warwick, RI-MA",-1.81924728192929
2858,"Providence-Warwick, RI-MA",-1.504424132
2859,"Providence-Warwick, RI-MA",-1.81987497197727
2860,"Providence-Warwick, RI-MA",8.95175459805776
2861,"Providence-Warwick, RI-MA",7.86936372732927
2862,"Providence-Warwick, RI-MA",9.781847773
2863,"Providence-Warwick, RI-MA",5.24423191097056
2864,"Providence-Warwick, RI-MA",1.21489185397278
2865,"Providence-Warwick, RI-MA",0.842164327960467
2871,"Providence-Warwick, RI-MA",-0.0342785083140086
2874,"Providence-Warwick, RI-MA",-1.34128678994659
2876,"Providence-Warwick, RI-MA",-0.352351156
2877,"Providence-Warwick, RI-MA",-1.039640152
2878,"Providence-Warwick, RI-MA",-0.202222173920786
2879,"Providence-Warwick, RI-MA",-0.807353988269952
2881,"Providence-Warwick, RI-MA",-0.549507091744418
2882,"Providence-Warwick, RI-MA",-1.67014315486209
